"id","firstName","lastName","adp","projectedPoints","slotName","teamName","lineupStatus","byeWeek"
"059d73fe-1d00-471e-b54d-b767457b0858","D'Onta","Foreman","-","3.1","RB","Tennessee Titans",,
"422b41d4-be9f-4143-92b8-eb9f41377caa","Sewo","Olonilua","-","2.9","RB","Dallas Cowboys",,
"4f4a4ccf-c8d5-4a38-89f2-7f4040aad7e3","Raymond","Calais","-","2.8","RB","Los Angeles Rams",,
"aa17c58c-6222-41ad-826d-b1f9c86f3696","Jake","Funk","-","2.8","RB","Los Angeles Rams",,
"438f836f-7e5c-4bf6-bdb1-7056262525be","Patrick","Laird","-","2.7","RB","Miami Dolphins",,
"ba87c98b-a7c7-4d63-8256-810f41a96363","Malcolm","Perry","-","2.7","RB","Miami Dolphins",,
"56e09e6a-895c-4ec9-a100-7af498312c57","Rodney","Smith","-","2.6","RB","Carolina Panthers",,
"55ccc7dc-0025-4fbf-9653-007dfefe73ed","Jakob","Johnson","-","2.3","RB","New England Patriots",,
"65cd7933-f72a-4bb3-a314-70079bab3191","Royce","Freeman","-","2.0","RB","Denver Broncos",,
"f718d41e-e09d-409a-8ac3-7bc06fd755a8","Dez","Bryant","-",,"WR",,,
"2c101055-40f1-4c9c-bf28-2de77b99f279","Laquon","Treadwell","-",,"WR","Atlanta Falcons",,
"4afeec91-680a-4780-9cfb-f61965819661","Chris","Hogan","-",,"WR",,,
"ff35fb8b-ef42-45fd-b186-8af07f8f0fff","Adrian","Peterson","-",,"RB",,,
"d321b2de-0dac-464f-8ca9-31f07b383365","Corey","Clement","-",,"RB",,,
"9f2548f5-37db-488a-93b4-098c09f739eb","Zach","Davidson","-",,"TE","Minnesota Vikings",,
"5ecd8848-e516-475c-92ce-c5e6274cdb67","Troy","Fumagalli","-",,"TE","Denver Broncos",,
"3ba1f21b-ba5a-4a0a-8806-636033f12b89","Gabe","Nabers","-",,"RB","Los Angeles Chargers",,
"6dfaedf2-1ead-4789-9dda-3142876e1baf","DeMichael","Harris","-",,"WR","Indianapolis Colts",,
"461079d4-46c4-4178-b865-42cdae7c43fa","Vance","McDonald","-",,"TE",,,
"5286d267-f0f3-40f9-8d81-f585590b2b9a","Brandon","Zylstra","-",,"WR","Carolina Panthers",,
"96ecec90-6494-4675-b9b1-e7f7d28091f4","Ryan","Nall","-",,"RB","Chicago Bears",,
"f9d042ae-978b-4983-9cba-1f7302766f90","Malik","Taylor","-",,"WR","Green Bay Packers",,
"4afcd9df-4ab3-406a-9098-b0406b4ccfb5","Jarrett","Stidham","-",,"QB","New England Patriots",,
"c8d21e2b-3fac-4ba6-80ef-4794f6882389","C.J.","Board","-",,"WR","NY Giants",,
"a5c51d77-b5bd-4339-bb4b-74a4210f0b5c","Troymaine","Pope","-",,"RB",,,
"4ad14b57-c478-4737-8955-5fbda5778749","T.J.","Yeldon","-",,"RB",,,
"21ea0d47-cc1d-4b83-8967-2b3981d02773","Shi","Smith","-",,"WR","Carolina Panthers",,
"1cd990d0-2b4d-40db-a3e9-a1b84b2c9854","Blaine","Gabbert","-",,"QB",,,
"2e2359c1-a921-421e-a166-f8e75d92b0f7","Brett","Rypien","-",,"QB","Denver Broncos",,
"a20a34eb-7ec3-4928-a5f2-f27659ddd162","DeAndre","Washington","-",,"RB",,,
"6ec6db9d-a8e1-4ac8-a899-39e9db62de35","Stephen","Anderson","-",,"TE","Los Angeles Chargers",,
"daacee03-f6f6-46d0-a30f-258106f90b27","Luke","Farrell","-",,"TE","Minnesota Twins",,
"765dfd3f-559a-4c06-b5f8-6dec1b1a6b4b","Dante","Pettis","-",,"WR","NY Giants",,
"de3dac2b-86ca-41f2-83d7-094ee9ec6af2","Trent","Taylor","-",,"WR",,,
"e48e6471-5045-467f-944a-3692f2f6f739","Whop","Philyor","-",,"WR","Minnesota Vikings",,
"f4e9b89b-2219-4622-91ca-cc483c89d7a0","Ryan","Griffin","-",,"TE","NY Jets",,
"c2bbb1a8-9cb6-422b-b7d7-31a4f3e21c82","Justin","Watson","-",,"WR","Tampa Bay Buccaneers",,
"434b277e-7855-4e24-aec6-954c0645b2c7","Austin","Mack","-",,"WR","NY Giants",,
"2a7ae03e-7071-46b3-9317-c68303e4ba95","Virgil","Green","-",,"TE",,,
"a946a761-ae1c-4c0b-89fe-46771be23ba2","Lil'Jordan","Humphrey","-",,"WR","New Orleans Saints",,
"f70aaeec-68f4-4556-92d5-71c93f077ee2","Diontae","Spencer","-",,"WR","Denver Broncos",,
"2bf12b87-0d43-4404-8890-070e8da04060","J.J.","Taylor","-",,"RB","New England Patriots",,
"1a214b2c-ed4f-4824-a2b7-a8e318366b3a","Jaylen","Samuels","-",,"RB","Pittsburgh Steelers",,
"a37af77d-271c-48e1-8441-9ef535de6b11","Matt","Barkley","-",,"QB",,,
"5466ce9c-b3d0-44de-89cd-e060c4178e2e","C.J.","Prosise","-",,"RB","Tampa Bay Buccaneers",,
"2eeaeebc-2921-41e3-aca0-a68df7ebfcb0","Austin","Carr","-",,"WR",,,
"69005cbb-3f5e-4cf1-be8b-f5f8a0452c7e","Luke","Stocker","-",,"TE","Atlanta Falcons",,
"ed152246-41d5-465b-89cd-8f550d6cc5e4","Pharoh","Cooper","-",,"WR",,,
"1d5fd023-4bcc-4c25-a02e-c6e2b5de0311","Dominique","Dafney","-",,"TE","Green Bay Packers",,
"c27e1651-000c-4a39-a0ef-f30856a0e57c","Artavis","Pierce","-",,"RB","Chicago Bears",,
"2647e1ec-d516-4def-ae73-88e6e3e9e097","Jonathan","Adams","-",,"WR","Detroit Lions",,
"e2756c03-d718-4f73-a507-3836bb9c8175","Pro","Wells","-",,"TE","Cincinnati Bengals",,
"d1a76e76-c92f-4156-9ebf-8a2154c4f5e6","Tyrie","Cleveland","-",,"WR","Denver Broncos",,
"6ef67851-6541-407f-90e6-5b68976fdd86","Trace","McSorley","-",,"QB","Baltimore Ravens",,
"532deb54-36e5-45c4-a4cc-b87d5f953b34","Feleipe","Franks","-",,"QB","Atlanta Falcons",,
"e4619e38-33d6-41ce-948b-2b528e43f7ee","Rico","Bussey","-",,"WR","Pittsburgh Steelers",,
"49e7f7a8-4f12-4828-81e7-290cba18a2f4","BJ","Emmons","-",,"RB","Seattle Seahawks",,
"16dec3de-d221-4ddf-830a-e80042d4e74f","Pooka","Williams","-",,"RB","Cincinnati Bengals",,
"60f5777f-6d0c-4d49-9aa0-a0620a62e9ee","Jeremiah","Haydel","-",,"WR","Los Angeles Rams",,
"df4cfe95-25cf-4faa-8333-0913ff40282c","Josh","Imatorbhebhe","-",,"WR","Jacksonville Jaguars",,
"72df26be-b50e-4461-8529-16769265038c","Joe","Reed","-",,"WR","Los Angeles Chargers",,
"0cd9ad99-9bcc-4825-abae-e9ba49a7b923","K.J.","Hill","-",,"WR","Los Angeles Chargers",,
"d9f77e5f-2446-496d-9e56-6ca0c085501c","Devine","Ozigbo","-",,"RB","Jacksonville Jaguars",,
"567dc135-fc9a-4298-aea8-e0cffb2ad2e3","Jake","Kumerow","-",,"WR","Buffalo Bills",,
"8c531bc6-bfd0-4781-bf87-e0d2650d6d22","Chris","Streveler","-",,"QB","Arizona Cardinals",,
"601a9f6b-910e-45d6-a9f0-cf125e173ca9","Reggie","Gilliam","-",,"TE","Buffalo Bills",,
"4ddf56aa-0524-4324-80f6-3135d3562531","Steven","Mitchell","-",,"WR",,,
"7f4b763f-18c6-4b9a-9f93-7bcf6f2af583","Ja'Marcus","Bradley","-",,"WR","Cleveland Browns",,
"287fe801-af3e-46d3-9e54-8589df14bfb7","Cade","Johnson","-",,"WR","Seattle Seahawks",,
"3876132f-d39f-4748-852b-152227e5bf47","Damion","Ratley","-",,"WR","Detroit Lions",,
"b69ab8e0-0828-43b9-ba9f-3ce1898bf50e","Garrett","Groshek","-",,"RB","Las Vegas Raiders",,
"f24dbf63-ac63-42b1-8dfc-4733dd5514bd","Theo","Riddick","-",,"RB","Las Vegas Raiders",,
"519a1c47-ee91-4a44-a035-df4d9cb80ea7","Demetrius","Harris","-",,"TE",,,
"b9ab28f8-18d5-49ba-b195-b9a792308dd1","Anthony","Sherman","-",,"RB",,,
"4432bfd5-f999-4008-afa0-771f2fcd1daa","Cethan","Carter","-",,"TE","Miami Dolphins",,
"edcc213b-f410-4fe7-9109-28e13f1ca4e4","Jonathan","Ward","-",,"RB","Arizona Cardinals",,
"9b7c3990-ba66-4dd3-829b-a113ac815f0c","Trent","Sherfield","-",,"WR","San Francisco 49ers",,
"b818f06d-bfff-4337-a745-3c2f02b05925","Jaydon","Mickens","-",,"WR","Tampa Bay Buccaneers",,
"bdc47d68-2d95-4129-a252-537d139ce385","Nick","Keizer","-",,"TE","Kansas City Chiefs",,
"aac1a848-594e-41b1-ad09-487b9482d25a","Buddy","Howell","-",,"RB","Houston Texans",,
"b5c7673b-34f5-4433-9eff-141024e87579","Colin","Thompson","-",,"TE","Carolina Panthers",,
"e3bfd38c-925e-4c19-bb44-b6bebf42d948","Levine","Toilolo","-",,"TE","NY Giants",,
"346b2110-797f-4ad9-bffd-d4d3f188183b","Deon","Yelder","-",,"TE","Kansas City Chiefs",,
"57eb475b-0c71-4a88-afa5-1772aeb4a5dd","River","Cracraft","-",,"WR","San Francisco 49ers",,
"60c8bccc-170a-4c66-bccd-a1ce5afcd800","Ben","DiNucci","-",,"QB","Dallas Cowboys",,
"0a3d707a-09a2-4807-931c-40529a97d92a","Nick","Westbrook-Ikhine","-",,"WR","Tennessee Titans",,
"ec6d891f-9286-468c-97f9-80514db98c42","Jason","Croom","-",,"TE","Philadelphia Eagles",,
"b8f3f74b-b93c-4ac5-94c7-7e801560add8","Michael","Burton","-",,"RB","Kansas City Chiefs",,
"e56eae38-a7e8-4fd0-b312-71350ee01757","Isaiah","Zuber","-",,"WR","New England Patriots",,
"8effb673-59dc-41f7-983c-2e4bb8adcc2c","Riley","Ridley","-",,"WR","Chicago Bears",,
"223c6a5e-f6aa-4d80-be2c-858d73f4838e","Khari","Blasingame","-",,"RB","Tennessee Titans",,
"314f26c3-c41c-4c7a-b0fd-32875f7ae987","Tanner","Hudson","-",,"TE","Tampa Bay Buccaneers",,
"9015db19-9f65-4146-a4b1-82e82da4ff76","Ted","Ginn","-",,"WR",,,
"d35c1554-9b40-4fb1-8d49-97c9ecef869b","Dontrell","Hilliard","-",,"RB","Houston Texans",,
"8267ecd1-678b-4bc0-b370-f3eeef2179df","Josh","Pederson","-",,"TE","San Francisco 49ers",,
"d2d875e3-563c-4364-ba9b-5951f0b214c7","Alex","Armah","-",,"RB","New Orleans Saints",,
"24998a42-26d2-4faa-902f-c96f31b4f328","Seth","Roberts","-",,"WR","Green Bay Packers",,
"f8a48432-863d-463f-ac93-f63db05be03a","Charlie","Woerner","-",,"TE","San Francisco 49ers",,
"28bb5f2a-42ce-4d34-a04f-c29df1d7eff1","Darrius","Shepherd","-",,"WR",,,
"7226df59-71c3-480a-bcc6-28303c8af6a2","Kahale","Warring","-",,"TE","Houston Texans",,
"b22e5643-99e0-4832-994e-ef309ad92cd7","Terry","Godwin","-",,"WR","Jacksonville Jaguars",,
"a88dcaab-742b-4940-9cab-41ca92def374","Hunter","Bryant","-",,"TE","Detroit Lions",,
"1323af8f-8b72-4d5f-ace2-3a3f49dd04c8","Miller","Forristall","-",,"TE","Tennessee Titans",,
"e5d857c4-d592-4dcb-b7bf-c7de8a30f08e","Josh","Malone","-",,"WR","NY Jets",,
"cb405d76-e96d-4d85-bd59-c139b7f7b502","Robert","Foster","-",,"WR","Miami Dolphins",,
"4125b96a-a6eb-4b3c-9f9a-7f096cfb299d","Robert","Griffin","-",,"QB",,,
"14a6045d-6e34-44c2-aed2-4a6e0747e93b","Cary","Angeline","-",,"TE","Arizona Cardinals",,
"c161b9da-ab3f-4fc4-a018-60656b094c3d","Lawrence","Cager","-",,"WR","NY Jets",,
"7025ce57-1816-4831-9cc2-b87f628f59b2","Elijhaa","Penny","-",,"RB","NY Giants",,
"4cd5227d-25d1-4364-b8ff-24d98b010a33","Daniel","Brown","-",,"WR","NY Jets",,
"0e02a4d2-7e2b-410c-82d7-f792b4f47844","Jaeden","Graham","-",,"TE","Atlanta Falcons",,
"558cafca-994c-4324-a5a1-ad47b4498ad6","Stephen","Carlson","-",,"TE","Cleveland Browns",,
"9bbf6f92-1c0c-425a-9e06-959e38261951","Ben","Ellefson","-",,"TE","Jacksonville Jaguars",,
"e1e74341-7c08-4184-a5e1-3f3bbebd8451","Austin","Walter","-",,"RB","San Francisco 49ers",,
"6873e905-7678-4233-8b60-d0ea16e32f83","Deontay","Burnett","-",,"WR",,,
"4b274212-b00a-4f48-bead-44497391800d","Daurice","Fountain","-",,"WR","Indianapolis Colts",,
"58e61e5f-2130-4755-a6c7-4e4983cd1fef","Bo","Scarbrough","-",,"RB","Seattle Seahawks",,
"54543382-1ceb-4610-9c59-32994ffbe7f0","Chad","Hansen","-",,"WR",,,
"46843b60-9ee4-4d53-b82d-88c84a66f7e1","Dontrelle","Inman","-",,"WR","Washington Football Team",,
"c4ee0ef7-10c2-45ee-9570-b4ed9cc5a849","Alfred","Morris","-",,"RB",,,
"d4466e4a-e736-44d3-baf2-36d7c49d9b9a","Pharaoh","Brown","-",,"TE","Houston Texans",,
"dc2f1939-46c4-4d90-9b2e-26252a87dca1","Jake","Luton","-",,"QB","Jacksonville Jaguars",,
"9f48c3d9-9ddc-4ecd-8b29-0e3b2de8413c","Isaiah","Wright","-",,"WR","Washington Football Team",,
"71a89908-072e-4ff1-8c25-a489d64f1339","Devonta","Freeman","-",,"RB",,,
"b19abde4-fe18-4d16-9520-0f1ca10af868","Marcus","Johnson","-",,"WR","Tennessee Titans",,
"24bb939e-7f80-4c78-9bc6-df38dd8c1514","Ray","McMath","-",,"WR","Tennessee Titans",,
"189cf1c1-8545-4e33-b890-da23911393ed","Trey","Ragas","-",,"RB","Las Vegas Raiders",,
"5fcbc421-b4a9-4a8c-99a5-45b73fb65b6b","Tre","Nixon","-",,"WR","New England Patriots",,
"63ad5eaa-5183-4088-abfb-3cc07690d026","Sage","Surratt","-",,"WR","Detroit Lions",,
"3b1f7eac-1634-45ea-96ed-aee8e75e121d","Trevon","Grimes","-",,"WR",,,
"d0cb929c-232c-474e-9138-0179e054babc","Tyler","Vaughns","-",,"WR",,,
"94a71640-a0c1-462c-8484-7c9c3e30bcd5","T.J","Vasher","-",,"WR","Dallas Cowboys",,
"bc960529-231e-407d-aebb-3f61a91fe0fc","Osirus","Mitchell","-",,"WR",,,
"2c0eb9c8-3985-409d-9aa0-8d26f69ab669","Ben","Skowronek","-",,"WR","Los Angeles Rams",,
"eb826824-8a12-48dd-8442-8191721ffffa","Warren","Jackson","-",,"WR","Denver Broncos",,
"64df1533-b87b-4faa-b5d2-77c5c0fd15e0","Jeff","Driskel","-",,"QB","Denver Broncos",,
"a542de85-1ace-4dbe-b826-0e14303ea902","Jesse","James","-",,"TE",,,
"d72ef896-f74e-4624-8473-0b1e51331906","K.J.","Costello","-",,"QB",,,
"9aad9445-f508-4c9a-a560-944ad492de1b","Jamie","Newman","-",,"QB","Philadelphia Eagles",,
"6af954af-8913-4e2f-9a9c-15918c77bc89","Sam","Ehlinger","-",,"QB","Indianapolis Colts",,
"8825ad56-aa27-46b9-92af-4e3ccd6b4563","Zay","Jones","-",,"WR","Las Vegas Raiders",,
"ab462487-e841-49ed-8dbb-888e7cd79921","Jamycal","Hasty","-",,"RB","San Francisco 49ers",,
"01afa328-6505-43a5-9441-8782bfc77e79","Ameer","Abdullah","-",,"RB","Minnesota Vikings",,
"9b9c045a-1a5a-4f66-a060-4ab6f0506315","Kenny","Stills","-",,"WR",,,
"ef57c9ce-f59c-4a8b-89e1-cc93e504f8be","Jason","Witten","-",,"TE",,,
"f2d08f22-5411-4e96-af68-fffa6a2d17a5","Jeff","Smith","-",,"WR","NY Jets",,
"3c616560-13db-4977-84c4-dd71c2d2d2d5","Dare","Ogunbowale","-",,"RB","Jacksonville Jaguars",,
"a12c1217-1174-4cd5-a7ea-45786acbe442","John","Hightower","-",,"WR","Philadelphia Eagles",,
"6dfd6a00-7982-48f7-bbf7-f5f3ee9b8b2a","Brandon","Powell","-",,"WR","Buffalo Bills",,
"948bc62e-7cb0-41b9-ba17-8f55b3972ce8","Eric","Saubert","-",,"TE","Jacksonville Jaguars",,
"cde668ff-7dd7-4c59-983c-ac4e21b2aa1d","Brian","Hoyer","-",,"QB",,,
"4d17ed47-b840-4fc4-adfe-234fcd01e04a","Antonio","Callaway","-",,"WR","Kansas City Chiefs",,
"0a486f82-07c3-4225-8cdf-864e33a4650f","Javon","McKinley","-",,"WR",,,
"16d02e02-ba60-41e6-b354-f0a2c828110d","C.J.","Ham","-",,"RB","Minnesota Vikings",,
"df1c729a-c2ab-4db8-894a-aea2caab4146","Tarik","Black","-",,"WR",,,
"bc1de0da-75bf-4832-8d03-279e730682ee","Ryan","Finley","-",,"QB","Houston Texans",,
"7ca5631c-a494-4aec-91fc-ed43e1e04d18","Jhamon","Ausbon","-",,"WR","Philadelphia Eagles",,
"c3d3f10e-f482-4c4d-95f2-2d4d3198c6fa","Antonio","Williams","-",,"RB","Buffalo Bills",,
"e9b42393-c54c-4199-867a-c96ba4b781e0","LeSean","McCoy","-",,"RB",,,
"927753c6-aeb1-4614-be86-2af43fba6eda","Christian","Blake","-",,"WR","Atlanta Falcons",,
"8de275a1-2f09-4cf0-998b-5eda6195493e","Alex","Collins","-",,"RB","Seattle Seahawks",,
"49eedbcd-ea6e-4c85-930a-82cc12d53e47","Alshon","Jeffery","-",,"WR",,,
"1f6e674d-9106-448f-8857-cfba1c62c350","Josh","Johnson","-",,"RB",,,
"d57cc4c0-9867-4128-929e-d0773c7ff98e","Asim","Rose","-",,"RB",,,
"33445737-ee51-42a4-90dd-7dc407a04fe6","Devin","Wynn","-",,"RB",,,
"b1cc48b0-e73d-41dd-bfa6-358c63f8a8b9","Ja-Maine","Martin","-",,"RB",,,
"4a9ba9b7-2835-4657-a6fb-589c92d42403","Brenden","Knox","-",,"RB","Dallas Cowboys",,
"fa7e58da-1eb7-4276-801a-e84fc9a1af82","Demetric","Felton","-",,"WR","Cleveland Browns",,
"bf967770-4965-4320-9551-ba5b66786d13","Jermar","Jefferson","-",,"RB","Detroit Lions",,
"829eb7f6-2561-470e-b77c-d8da64e03db6","Shane","Buechele","-",,"QB","Kansas City Chiefs",,
"70228643-99f5-41de-b6b7-811da43e2907","James","Proche","-",,"WR","Baltimore Ravens",,
"ae1f9383-7524-4414-aa78-9d8079061aae","Keith","Kirkwood","-",,"WR","Carolina Panthers",,
"a216bfc4-4500-44bb-ba44-cb4b16b830a9","Vyncint","Smith","-",,"WR","NY Jets",,
"9adc83b2-d7d6-4510-aa9c-f5c07ef50a0a","Cody","Hollister","-",,"WR","Tennessee Titans",,
"c71e80ce-ea05-45e0-b023-6b64a2515dc1","Josiah","Deguara","-",,"TE","Green Bay Packers",,
"934160a9-0120-49b8-9c3b-aa0c5c5e5b62","Lamar","Miller","-",,"RB","Washington Football Team",,
"1bca2144-8b92-4e23-b337-2782bca12933","Otis","Anderson","-",,"RB",,,
"f10892d0-b687-4ab6-905f-f580ae33cf0f","Shane","Simpson","-",,"RB",,,
"875c1e4b-4fe2-4148-aa87-c69be2f9d3eb","Spencer","Brown","-",,"RB",,,
"ff9b1518-bd0f-4865-9475-5a55e8c5bb48","Stevie","Scott","-",,"RB",,,
"4439d242-a2d2-4686-8f79-0aa9f25e6054","Adam","Krumholz","-",,"WR",,,
"a19eaa44-2c2d-4235-9d76-3a030eb72331","Adrian","Hardy","-",,"WR",,,
"cdd2a2b3-81e2-4a28-9122-e7a0251833a1","Antonio","Nunn","-",,"WR",,,
"5c850831-54cd-4311-97a7-1b1db14b0f16","Antwan","Davis","-",,"WR",,,
"adba833f-e4aa-4911-88d5-fbd6920cab96","Blake","Proehl","-",,"WR","Minnesota Vikings",,
"e0cedc94-1408-4168-af3b-11f160b366bf","Branden","Mack","-",,"WR",,,
"7f696a67-80c1-49ec-aea1-da3833b3b9ef","Brandon","Smith","-",,"WR",,,
"37f0851d-bb8b-40ac-92be-53d059df1731","Brennan","Eagles","-",,"WR",,,
"c8fa3a03-b3bb-490a-943e-4f73d7ecc20b","Connor","Wedington","-",,"WR",,,
"20f337e8-2ca3-416a-aaf3-43a7a0e22ee0","DJ","Turner","-",,"WR",,,
"6e32b7d3-7347-4b8f-968e-8a72fc97cb9b","Damon","Hazelton","-",,"WR",,,
"90ceb5e6-0b4a-4d3f-bd55-f227299dde14","Damonte","Coxie","-",,"WR",,,
"caece5f0-022e-46b2-b8cc-bb04fb0ff898","Dax","Milne","-",,"WR","Washington Football Team",,
"19419a6b-9889-47fc-9c23-e1fb415d9114","Dillon","Stoner","-",,"WR","Las Vegas Raiders",,
"7a401522-a2ff-4dad-9dff-cc45f182e5dd","Donnie","Corley","-",,"WR",,,
"b089ecfc-c815-444a-8b86-52c40ef74a0f","Eli","Stove","-",,"WR",,,
"0475aa4b-2826-4a54-828f-44a5165faf86","Isaiah","McKoy","-",,"WR",,,
"219f9e5f-9df1-4473-a40d-1d515f42607d","Jalen","Camp","-",,"WR",,,
"0ba0e516-4aec-4010-b3f8-dacc5ae89b1b","Kawaan","Baker","-",,"WR",,,
"6046e512-69ec-447c-820a-ed8d41f071ff","Keyion","Dixon","-",,"WR",,,
"39efc172-4b42-433d-903d-def23f1ded7e","Khalil","McClain","-",,"WR",,,
"a0631d0f-c537-4d2e-a3c8-9374299c7bc3","Marlon","Williams","-",,"WR",,,
"d2367e1e-981a-46e6-b99e-7c1675ad103b","Myron","Mitchell","-",,"WR",,,
"7519a532-d414-4384-9cb5-cf61467d16da","Racey","McMath","-",,"WR",,,
"fb2cec70-30bf-4d69-930c-ba3c6f9ca5da","Ramaud","Chiaokhlao-Bowman","-",,"WR",,,
"77fc6bb8-a27b-4922-985e-00c250097dd5","Terrell","Jana","-",,"WR",,,
"d43358e0-be40-47fd-8533-4fbc8f56b3ab","Tre","Walker","-",,"WR",,,
"60e3a963-552e-42b7-9934-1de2e14efe1f","Artayvious","Lynn","-",,"TE",,,
"7357c7f8-b350-4a32-9a6b-a5352e63475e","Brant","Kuithe","-",,"TE",,,
"116d439c-6e61-40c2-a301-e43d6c275a82","Briley","Moore","-",,"TE",,,
"048d9c08-13c4-450a-a927-6c131dd6c6e3","Carl","Tucker","-",,"TE",,,
"7ada4852-94a5-49fc-94e2-b04d79ac9a74","Dylan","Soehner","-",,"TE",,,
"08891512-1d49-455e-afd4-023b2ac9ffca","Hunter","Kampmoyer","-",,"TE",,,
"154a1c83-10e6-45de-9c91-4553866d337e","Jack","Stoll","-",,"TE",,,
"73bab6cf-37ab-4567-b575-8dcaf9f5f6cc","Scooter","Harrington","-",,"TE",,,
"d0051cb9-eeb5-4469-9537-870c645ffa9f","Shaun","Beyer","-",,"TE",,,
"e5ab6674-8289-401f-8df2-2bfa831b47b8","Brady","Davis","-",,"QB",,,
"73705abd-2b00-4942-8ab8-ad3012fc7fbe","Brian","Robinson","-",,"RB",,,
"653c6534-2806-4dca-94af-bae6b48931a8","Ernest","Jones","-",,"RB",,,
"769f8115-84cc-4883-9803-79c80f65d8ba","Tre","Harbison","-",,"RB",,,
"6c22c545-c72b-4164-b214-bb3d65f29f24","Vavae","Malepeai","-",,"RB",,,
"34f13c6c-7498-42b8-a205-dd4ebd841d2e","Peyton","Hendershot","-",,"TE",,,
"b98b44c6-c56a-4aad-bf2e-9c7c6edd2ecf","John","Raine","-",,"TE",,,
"e9caf79e-df5e-495e-8700-cefcc2b9278e","Tim","Jones","-",,"WR",,,
"8afd2952-8feb-4958-a06c-d41715e1d01b","Trevon","Bradford","-",,"WR",,,
"ec7ec88e-c3e4-4c3b-ae35-0da9f2ff32c7","Justin","Henderson","-",,"RB",,,
"eb8ef147-5d2c-4ed9-8f7b-34648b888a0c","Corey","Dauphine","-",,"RB",,,
"4b8f423e-aab9-4157-8e7b-b18aaa99a2e0","Jamal","Jones","-",,"RB",,,
"1f98f1e7-a013-491a-b990-5915283f89e2","Kyle","Porter","-",,"RB",,,
"0bb085a2-9a7b-490d-955a-de783c716e32","Shakif","Seymour","-",,"RB",,,
"00b1eb6a-260c-45ef-a449-c0a9dba24a45","Nate","McCrary","-",,"RB",,,
"f1b1a933-f044-43cd-8abf-ed318809edf9","Odunayo","Seriki","-",,"RB",,,
"3ca45660-c560-45b5-b075-32bcf73ad17e","Dai'Jean","Dixon","-",,"WR",,,
"950e11e1-11fc-4de6-91ef-2ade9c15cdff","KJ","Stepherson","-",,"WR",,,
"3728da74-d9d3-4af2-ac91-29be37381cf4","Bailey","Gaither","-",,"WR",,,
"3d042dec-abea-48d5-8346-2c2692bcaf95","Ben","Mason","-",,"RB",,,
"4beb6992-2a98-4244-bed8-37f680a07456","Brock","Wright","-",,"TE",,,
"63b3467a-d766-4543-949f-a980c9827d91","Carson","Williams","-",,"TE",,,
"4b082205-a645-48c5-a10f-bd03caf15d16","Marshawn","Lynch","-",,"RB",,,
"79e577be-51d3-465f-b287-b63a418569e2","Philip","Rivers","-",,"QB",,,
"bbfc8072-4328-4536-a873-1bf74da596eb","Drew","Brees","-",,"QB",,,
"a6d44e18-0240-4775-a6ca-70e5292354ab","Alex","Smith","-",,"QB",,,
"aa588f57-2fa0-47de-a0f3-e28eb0341294","Riley","Lees","-",,"WR",,,
"eb05907d-20d6-4662-ac75-b709f77a5ae3","Andrew","Luck","-",,"QB",,,
"986ea4a4-f8ab-4b47-9136-62f02e12861d","Tristen","Wallace","-",,"WR",,,
"79889902-47eb-4d1b-8a7c-0e7cb4718e1f","TJ","Simmons","-",,"WR",,,
"af5fbbfc-b050-44fc-a1df-f78a34d5fc46","Austin","Trammell","-",,"WR",,,
"bad9dab8-98bb-495c-82f6-5fb8840c81c6","Sandon","McCoy","-",,"RB",,,
"ee2410ce-a316-4958-a019-5befe1c52207","Mason","Stokke","-",,"RB",,,
"86169a1e-c277-410e-a07a-86a06561ee8f","Tory","Carter","-",,"RB",,,
"e2eab5de-fb28-48b5-b002-cb7d73e24821","Tony","Romo","-",,"QB",,,
"660ab90a-4b57-4511-9a49-964fe148bb83","Johnny","Football","-",,"QB",,,
"67690b8d-18ce-4260-97ae-0900d1b7ac1b","Tyler","Huntley","-",,"QB","Baltimore Ravens",,
"a3fe63f4-fa3c-4088-b18c-6ea0dd504225","Andy","Janovich","-",,"RB","Cleveland Browns",,
"bdb3248d-56c1-46c4-936c-7aa84f7dc67a","Penny","Hart","-",,"WR","Seattle Seahawks",,
"f683e3c3-7aae-4d21-b500-8d973bba5105","Jonathan","Williams","-",,"RB","Washington Football Team",,
"5dee70cd-19cb-44b5-8142-ba406c2096f7","Matt","Slater","-",,"WR","New England Patriots",,
"83e92f5e-c634-45c6-a0b9-efa4560785d9","Donte","Moncrief","-",,"WR","Houston Texans",,
"4a420906-2828-400a-b472-823963fd12f2","Tommylee","Lewis","-",,"WR",,,
"79582972-2b32-4e43-b2ea-b5b063bfdc5d","Rico","Dowdle","-",,"RB","Dallas Cowboys",,
"78889626-eb80-4d4d-94ee-99b7d5f1e235","Jason","Huntley","-",,"RB","Philadelphia Eagles",,
"4ceb112c-0049-4eb4-8804-a73c2268f7e5","Tommy","Stevens","-",,"QB","Carolina Panthers",,
"60ad093d-1f4c-4737-8e7b-34ae1c3fd25a","Chandler","Cox","-",,"RB",,,
"e50e1fdf-f139-4f4b-addb-7a4bccdfc0d4","Scottie","Phillips","-",,"RB","Houston Texans",,
"cde5f525-bf4c-46ef-8dcc-926787fb8c6d","Bennie","Fowler","-",,"WR",,,
"7cddbf1d-3ce5-4e0f-898a-e9684c19e7f7","Jaleel","Scott","-",,"WR","NY Jets",,
