Entry Id,Sport,Date,Title,SalaryCap,Score,Opp Score,Position,Entries,Opponent,Entry ($),Winnings ($),Link
S1793292756,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,95.06,,392536,479041,Tournament,0.05,0,https://www.fanduel.com/entry/AJOYOYTBM,
S1793292753,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,93.26,,404088,479041,Tournament,0.05,0,https://www.fanduel.com/entry/AKQTOHQXE,
S1793292751,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,80.26,,455343,479041,Tournament,0.05,0,https://www.fanduel.com/entry/APLWYIUDU,
S1793292749,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,97.54,,374976,479041,Tournament,0.05,0,https://www.fanduel.com/entry/APZULAGBQ,
S1793292744,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,66.60,,474477,479041,Tournament,0.05,0,https://www.fanduel.com/entry/AQNRXRRZM,
S1793292741,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,110.12,,265186,479041,Tournament,0.05,0,https://www.fanduel.com/entry/ARBPKJDXI,
S1793292739,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,119.06,,184770,479041,Tournament,0.05,0,https://www.fanduel.com/entry/ANIGZQYMK,
S1793292735,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,81.62,,451457,479041,Tournament,0.05,0,https://www.fanduel.com/entry/ANWEMIKKG,
S1793292732,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,107.92,,285760,479041,Tournament,0.05,0,https://www.fanduel.com/entry/AOKBYZWIC,
S1793292730,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,93.56,,402481,479041,Tournament,0.05,0,https://www.fanduel.com/entry/DXAKXXVVU,
S1793292728,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,102.76,,332283,479041,Tournament,0.05,0,https://www.fanduel.com/entry/DXOIKPHTQ,
S1793292724,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,75.62,,464759,479041,Tournament,0.05,0,https://www.fanduel.com/entry/CBYYARUES,
S1793292720,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,147.68,,30964,479041,Tournament,0.05,0.15,https://www.fanduel.com/entry/CDATAASAK,
S1793292718,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,101.62,,342283,479041,Tournament,0.05,0,https://www.fanduel.com/entry/DYCFXGTRM,
S1793292715,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,115.96,,211916,479041,Tournament,0.05,0,https://www.fanduel.com/entry/DYQDJYFPI,
S1793292714,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,149.32,,27097,479041,Tournament,0.05,0.15,https://www.fanduel.com/entry/DUWUZGAEK,
S1793292680,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,116.36,,208370,479041,Tournament,0.05,0,https://www.fanduel.com/entry/EWDWVIQZY,
S1793292678,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,110.12,,265186,479041,Tournament,0.05,0,https://www.fanduel.com/entry/FAZAFJUGO,
S1793292674,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,107.60,,289303,479041,Tournament,0.05,0,https://www.fanduel.com/entry/FBMXSBGEK,
S1793292670,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,129.46,,108296,479041,Tournament,0.05,0.10,https://www.fanduel.com/entry/FCAVESSCG,
S1793292666,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,85.10,,441193,479041,Tournament,0.05,0,https://www.fanduel.com/entry/FCOSRKEAC,
S1793292664,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,94.62,,395592,479041,Tournament,0.05,0,https://www.fanduel.com/entry/EYVKGRYPE,
S1793292662,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,133.16,,87822,479041,Tournament,0.05,0.10,https://www.fanduel.com/entry/EZJHTJKNA,
S1793292658,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,73.30,,467962,479041,Tournament,0.05,0,https://www.fanduel.com/entry/FFGGCTLPI,
S1793292654,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,111.40,,253618,479041,Tournament,0.05,0,https://www.fanduel.com/entry/FGIBCCJLA,
S1793292652,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,118.14,,192747,479041,Tournament,0.05,0,https://www.fanduel.com/entry/FGVYOTVIW,
S1793292649,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,91.96,,411105,479041,Tournament,0.05,0,https://www.fanduel.com/entry/FDQNQTBVU,
S1793292647,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,102.90,,330952,479041,Tournament,0.05,0,https://www.fanduel.com/entry/FEELDKNTQ,
S1793292645,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,113.12,,237136,479041,Tournament,0.05,0,https://www.fanduel.com/entry/FESIQBZRM,
S1793292640,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,124.98,,138502,479041,Tournament,0.05,0,https://www.fanduel.com/entry/EBHQVDUFY,
S1793292637,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,118.98,,185453,479041,Tournament,0.05,0,https://www.fanduel.com/entry/ECJLUMSBQ,
S1793292633,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,118.02,,193630,479041,Tournament,0.05,0,https://www.fanduel.com/entry/DZEAWLYOO,
S1793292631,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,117.62,,197012,479041,Tournament,0.05,0,https://www.fanduel.com/entry/DZRYJDKMK,
S1793292627,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,76.70,,462989,479041,Tournament,0.05,0,https://www.fanduel.com/entry/EATTIMIIC,
S1793292623,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,100.62,,350480,479041,Tournament,0.05,0,https://www.fanduel.com/entry/EGCUFEXMO,
S1793292619,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,137.92,,64068,479041,Tournament,0.05,0.10,https://www.fanduel.com/entry/EGQRRWJKK,
S1793292578,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,64.96,,475355,479041,Tournament,0.05,0,https://www.fanduel.com/entry/CTBVQPQJQ,
S1793292574,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,94.12,,399075,479041,Tournament,0.05,0,https://www.fanduel.com/entry/CTPTDHCHM,
S1793292573,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,110.32,,263377,479041,Tournament,0.05,0,https://www.fanduel.com/entry/CUDQPYOFI,
S1793292569,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,134.72,,79264,479041,Tournament,0.05,0.10,https://www.fanduel.com/entry/CQYFRXUSG,
S1793292564,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,118.86,,186337,479041,Tournament,0.05,0,https://www.fanduel.com/entry/CSAARGSNY,
S1793292560,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,88.76,,426632,479041,Tournament,0.05,0,https://www.fanduel.com/entry/CXJBNZHSK,
S1793292552,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,115.56,,215420,479041,Tournament,0.05,0,https://www.fanduel.com/entry/CXWZAQTQG,
S1793292550,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,93.20,,404529,479041,Tournament,0.05,0,https://www.fanduel.com/entry/CYKWNIFOC,
S1793292548,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,88.86,,426182,479041,Tournament,0.05,0,https://www.fanduel.com/entry/CYYTZZRLY,
S1793292539,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,97.72,,373643,479041,Tournament,0.05,0,https://www.fanduel.com/entry/CVTJBYXYW,
S1793292537,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,141.22,,50797,479041,Tournament,0.05,0.10,https://www.fanduel.com/entry/CWHGOQJWS,
S1793292534,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,102.06,,338708,479041,Tournament,0.05,0,https://www.fanduel.com/entry/CWVEBHVUO,
S1793292530,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,125.76,,132731,479041,Tournament,0.05,0,https://www.fanduel.com/entry/DBQHLIZBE,
S1793292528,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,125.04,,138185,479041,Tournament,0.05,0,https://www.fanduel.com/entry/DCEEYAKZA,
S1793292526,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,89.56,,423098,479041,Tournament,0.05,0,https://www.fanduel.com/entry/DCSCKRWWW,
S1793292518,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,137.72,,64965,479041,Tournament,0.05,0.10,https://www.fanduel.com/entry/DDFZXJIUS,
S1793292514,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,91.20,,415086,479041,Tournament,0.05,0,https://www.fanduel.com/entry/CZMRMRDJU,
S1793292510,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,87.92,,430472,479041,Tournament,0.05,0,https://www.fanduel.com/entry/ASRHWUSMS,
S1793292503,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,112.42,,243797,479041,Tournament,0.05,0,https://www.fanduel.com/entry/DAOMMABFM,
S1793292500,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,136.02,,72729,479041,Tournament,0.05,0.10,https://www.fanduel.com/entry/DFXNISQJY,
S1793292464,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,99.72,,357875,479041,Tournament,0.05,0,https://www.fanduel.com/entry/CMDCHWRLQ,
S1793292461,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,100.30,,353303,479041,Tournament,0.05,0,https://www.fanduel.com/entry/CJLOWNJWK,
S1793292456,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,98.32,,369492,479041,Tournament,0.05,0,https://www.fanduel.com/entry/COUPTFZAW,
S1793292453,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,86.02,,437966,479041,Tournament,0.05,0,https://www.fanduel.com/entry/CPWKSOWWO,
S1793292450,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,90.86,,416711,479041,Tournament,0.05,0,https://www.fanduel.com/entry/CMQZUODJM,
S1793292445,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,73.22,,468030,479041,Tournament,0.05,0,https://www.fanduel.com/entry/CNSUTXBFE,
S1793292443,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,128.66,,114083,479041,Tournament,0.05,0.10,https://www.fanduel.com/entry/BLJXYHTPI,
S1793292438,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,121.06,,168320,479041,Tournament,0.05,0,https://www.fanduel.com/entry/BMLSXQRLA,
S1793292434,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,123.52,,149259,479041,Tournament,0.05,0,https://www.fanduel.com/entry/BJGHZPXXY,
S1793292431,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,123.84,,146542,479041,Tournament,0.05,0,https://www.fanduel.com/entry/BPDGIZZAG,
S1793292428,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,123.22,,151427,479041,Tournament,0.05,0,https://www.fanduel.com/entry/BQFBIIWVY,
S1793292425,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,91.92,,411406,479041,Tournament,0.05,0,https://www.fanduel.com/entry/BMZQKIDIW,
S1793292420,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,103.90,,321883,479041,Tournament,0.05,0,https://www.fanduel.com/entry/BOPIWINCK,
S1793292418,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,105.26,,309829,479041,Tournament,0.05,0,https://www.fanduel.com/entry/BTKMGJQJA,
S1793292414,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,115.42,,216620,479041,Tournament,0.05,0,https://www.fanduel.com/entry/BTYJTBCGW,
S1793292412,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,136.20,,71603,479041,Tournament,0.05,0.10,https://www.fanduel.com/entry/BVAESKACO,
S1793292409,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,108.32,,282250,479041,Tournament,0.05,0,https://www.fanduel.com/entry/BRGWHRURQ,
S1793292406,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,107.32,,291677,479041,Tournament,0.05,0,https://www.fanduel.com/entry/BRUTUJGPM,
S1793292404,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,132.36,,92169,479041,Tournament,0.05,0.10,https://www.fanduel.com/entry/BSIRHASNI,
S1793292402,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,87.24,,433335,479041,Tournament,0.05,0,https://www.fanduel.com/entry/BSWOTSELE,
S1793292365,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,109.32,,272907,479041,Tournament,0.05,0,https://www.fanduel.com/entry/EQUVZBGRI,
S1793292361,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,111.60,,251605,479041,Tournament,0.05,0,https://www.fanduel.com/entry/ERWQYKENA,
S1793292359,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,103.84,,322328,479041,Tournament,0.05,0,https://www.fanduel.com/entry/EWRUILHTQ,
S1793292356,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,111.98,,247869,479041,Tournament,0.05,0,https://www.fanduel.com/entry/EXFRVCTRM,
S1793292352,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,133.02,,88459,479041,Tournament,0.05,0.10,https://www.fanduel.com/entry/EXTPHUFPI,
S1793292350,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,128.58,,114529,479041,Tournament,0.05,0.10,https://www.fanduel.com/entry/EYHMULRNE,
S1793292345,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,100.60,,350923,479041,Tournament,0.05,0,https://www.fanduel.com/entry/EUOEJTMCG,
S1793292343,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,99.42,,360203,479041,Tournament,0.05,0,https://www.fanduel.com/entry/EVCBWKYAC,
S1793292339,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,91.22,,414899,479041,Tournament,0.05,0,https://www.fanduel.com/entry/EVPZJCJXY,
S1793292335,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,115.16,,218808,479041,Tournament,0.05,0,https://www.fanduel.com/entry/FAZAFUZCK,
S1793292328,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,78.10,,460342,479041,Tournament,0.05,0,https://www.fanduel.com/entry/FCAVFDWYC,
S1793292325,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,108.10,,284253,479041,Tournament,0.05,0,https://www.fanduel.com/entry/FCOSRVIVY,
S1793292322,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,96.42,,383175,479041,Tournament,0.05,0,https://www.fanduel.com/entry/EZJHTUPIW,
S1793292319,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,113.48,,233752,479041,Tournament,0.05,0,https://www.fanduel.com/entry/EZXFGMBGS,
S1793292315,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,119.26,,183092,479041,Tournament,0.05,0,https://www.fanduel.com/entry/FALCTDNEO,
S1793292312,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,86.90,,434672,479041,Tournament,0.05,0,https://www.fanduel.com/entry/EYHMUHYOO,
S1793292309,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,104.14,,319910,479041,Tournament,0.05,0,https://www.fanduel.com/entry/EVCBWHFBM,
S1793292306,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,117.08,,201416,479041,Tournament,0.05,0,https://www.fanduel.com/entry/EVPZIYQZI,
S1793292305,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,116.20,,210013,479041,Tournament,0.05,0,https://www.fanduel.com/entry/EWDWVQCXE,
S1793292302,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,114.08,,228426,479041,Tournament,0.05,0,https://www.fanduel.com/entry/FBMXSISBQ,
S1793292272,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,132.96,,88935,479041,Tournament,0.05,0.10,https://www.fanduel.com/entry/DQBRPMIVA,
S1793292270,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,89.72,,422374,479041,Tournament,0.05,0,https://www.fanduel.com/entry/DMIJEUDKC,
S1793292266,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,99.42,,360203,479041,Tournament,0.05,0,https://www.fanduel.com/entry/DNKEEDBFU,
S1793292265,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,106.22,,301475,479041,Tournament,0.05,0,https://www.fanduel.com/entry/DNYBQUNDQ,
S1793292263,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,100.46,,351805,479041,Tournament,0.05,0,https://www.fanduel.com/entry/DSTFAVQKG,
S1793292257,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,115.42,,216620,479041,Tournament,0.05,0,https://www.fanduel.com/entry/DTVAAEOFY,
S1793292255,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,121.20,,167401,479041,Tournament,0.05,0,https://www.fanduel.com/entry/DOLZDTKYS,
S1793292252,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,107.62,,288588,479041,Tournament,0.05,0,https://www.fanduel.com/entry/DOZWQKWWO,
S1793292248,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,115.10,,219629,479041,Tournament,0.05,0,https://www.fanduel.com/entry/DQBRPTUSG,
S1793292247,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,96.46,,382909,479041,Tournament,0.05,0,https://www.fanduel.com/entry/DMIJFBPHI,
S1793292245,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,125.86,,132088,479041,Tournament,0.05,0,https://www.fanduel.com/entry/DMWGRTBFE,
S1793292242,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,150.40,,24661,479041,Tournament,0.05,0.20,https://www.fanduel.com/entry/DNYBRBZAW,
S1793292239,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,109.52,,270900,479041,Tournament,0.05,0,https://www.fanduel.com/entry/DTHCNUOFI,
S1793292237,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,124.98,,138502,479041,Tournament,0.05,0,https://www.fanduel.com/entry/DTVAAMADE,
S1793292233,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,104.26,,318791,479041,Tournament,0.05,0,https://www.fanduel.com/entry/DRDMPCSNY,
S1793292225,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,104.50,,316925,479041,Tournament,0.05,0,https://www.fanduel.com/entry/DRRKBUELU,
S1793292223,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,97.52,,375022,479041,Tournament,0.05,0,https://www.fanduel.com/entry/DSFHOLQJQ,
S1793292221,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,141.62,,49412,479041,Tournament,0.05,0.15,https://www.fanduel.com/entry/DXAKYMTQG,
S1793292218,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,129.96,,105348,479041,Tournament,0.05,0.10,https://www.fanduel.com/entry/DXOILEFOC,
S1793292216,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,106.42,,299574,479041,Tournament,0.05,0,https://www.fanduel.com/entry/DYCFXVRLY,
S1793292188,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,107.42,,290766,479041,Tournament,0.05,0,https://www.fanduel.com/entry/ECXJHPIVI,
S1793292186,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,149,,27799,479041,Tournament,0.05,0.15,https://www.fanduel.com/entry/DZRYJOPIG,
S1793292184,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,134.96,,78214,479041,Tournament,0.05,0.10,https://www.fanduel.com/entry/EAFVWGBGC,
S1793292181,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,99.96,,355971,479041,Tournament,0.05,0,https://www.fanduel.com/entry/EATTIXNDY,
S1793292179,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,97.86,,372662,479041,Tournament,0.05,0,https://www.fanduel.com/entry/EFOWSYQKO,
S1793292177,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,90.22,,419938,479041,Tournament,0.05,0,https://www.fanduel.com/entry/EGCUFQCIK,
S1793292175,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,119.96,,177297,479041,Tournament,0.05,0,https://www.fanduel.com/entry/EGQRSHOGG,
S1793292173,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,110.16,,264908,479041,Tournament,0.05,0,https://www.fanduel.com/entry/EHEPEZAEC,
S1793292172,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,113.36,,235004,479041,Tournament,0.05,0,https://www.fanduel.com/entry/EDLGUGUTE,
S1793292171,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,103.16,,328691,479041,Tournament,0.05,0,https://www.fanduel.com/entry/EDZEGYGRA,
S1793292167,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,98.16,,370629,479041,Tournament,0.05,0,https://www.fanduel.com/entry/EENBTPSOW,
S1793292165,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,104.12,,319943,479041,Tournament,0.05,0,https://www.fanduel.com/entry/EFAZGHEMS,
S1793292157,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,140.36,,54068,479041,Tournament,0.05,0.10,https://www.fanduel.com/entry/EKKACZTRE,
S1793292153,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,116.06,,211007,479041,Tournament,0.05,0,https://www.fanduel.com/entry/EKXXPRFPA,
S1793292152,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,114.32,,226385,479041,Tournament,0.05,0,https://www.fanduel.com/entry/ELLVCIRMW,
S1793292150,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,120.42,,173377,479041,Tournament,0.05,0,https://www.fanduel.com/entry/EHSMRQMBY,
S1793292148,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,119.82,,178459,479041,Tournament,0.05,0,https://www.fanduel.com/entry/EIGKEHXZU,
S1793292146,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,117.72,,196206,479041,Tournament,0.05,0,https://www.fanduel.com/entry/EIUHQZJXQ,
S1793292144,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,110.12,,265186,479041,Tournament,0.05,0,https://www.fanduel.com/entry/EJIFDQVVM,
S1793292142,nfl,2019/09/15,$20K Sun NFL Pooch Punt,$60k,101.12,,346339,479041,Tournament,0.05,0,https://www.fanduel.com/entry/EBHQWDWWG,
S1791836762,nfl,2019/09/15,$100K Sun NFL Hail Mary (Streak Eligible),$60k,81.42,,453288,479041,Tournament,0.25,0,https://www.fanduel.com/entry/CQKHCHDKB,
S1791836244,nfl,2019/09/15,$10K Youth + Experience Free Play Presented by Gemini Man,$0k,67.82,,105126,109662,Tournament,0,0,https://www.fanduel.com/entry/BISJKCZOJ,
S1791732619,nfl,2019/09/15,Fantasy Footballers Week 2 NFL Contest,$60k,81.42,,2275,2380,Tournament,5,0,https://www.fanduel.com/entry/CSNYAXWKW,
S1791300963,nfl,2019/09/12,$125 Practice Squad Weekly FDP Loyalty Free Play (2 of 4),$60k,58.87,,4653,19304,Tournament,0,0,https://www.fanduel.com/entry/BTKLJWFOR,
S1788844607,nfl,2019/09/09,$1K Mon NFL Small Squib (Single Entry),$60k,106.80,,1046,1176,Tournament,1,0,https://www.fanduel.com/entry/ANIGVUGVU,
S1785638186,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,150,,64561,479041,Tournament,0.25,0.60,https://www.fanduel.com/entry/DTUZYAPVR,
S1785636672,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,173.80,,10848,479041,Tournament,0.25,1.00,https://www.fanduel.com/entry/DQBRJWXRZ,
S1785175173,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,139,,118829,479041,Tournament,0.25,0.50,https://www.fanduel.com/entry/CSAANCOXI,
S1785108347,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,90.76,,432848,479041,Tournament,0.25,0,https://www.fanduel.com/entry/DKETHNPAD,
S1785107277,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,100.06,,389929,479041,Tournament,0.25,0,https://www.fanduel.com/entry/BDXHETUWT,
S1785089115,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,100.74,,386199,479041,Tournament,0.25,0,https://www.fanduel.com/entry/BRUSVOEQA,
S1785086995,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,99.14,,395301,479041,Tournament,0.25,0,https://www.fanduel.com/entry/FGIAASEKM,
S1785083039,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,94.84,,416384,479041,Tournament,0.25,0,https://www.fanduel.com/entry/ARBOPKTMM,
S1785042823,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,133.90,,150639,479041,Tournament,0.25,0,https://www.fanduel.com/entry/CAXDDBPNK,
S1785034047,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,163.66,,25690,479041,Tournament,0.25,0.75,https://www.fanduel.com/entry/EMNQHZQUQ,
S1785032410,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,113.16,,303952,479041,Tournament,0.25,0,https://www.fanduel.com/entry/AGXLLBING,
S1785027647,nfl,2019/09/08,Fantasy Footballers Week 1 NFL Contest,$60k,123.66,,269,500,Tournament,5,0,https://www.fanduel.com/entry/BWBZWTKWU,
S1784194836,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,100.06,,389929,479041,Tournament,0.25,0,https://www.fanduel.com/entry/AWKQCIRMJ,
S1784057792,nfl,2019/09/08,$20K Sun NFL Super Safety (Single Entry),$60k,109.32,,5427,7457,Tournament,2,0,https://www.fanduel.com/entry/DLULUOBFR,
S1784032523,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,90.10,,435343,479041,Tournament,0.25,0,https://www.fanduel.com/entry/CRMCKNFSQ,
S1784026010,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,120.72,,246882,479041,Tournament,0.25,0,https://www.fanduel.com/entry/ERISVJQHS,
S1783973461,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,151.10,,60449,479041,Tournament,0.25,0.60,https://www.fanduel.com/entry/ANIFXVOLT,
S1783905388,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,166.76,,20004,479041,Tournament,0.25,0.75,https://www.fanduel.com/entry/ECXIGMPNU,
S1783900640,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,135.16,,142213,479041,Tournament,0.25,0,https://www.fanduel.com/entry/DVKROCMOW,
S1783890166,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,95.56,,413259,479041,Tournament,0.25,0,https://www.fanduel.com/entry/DIBCOXLOS,
